chembl_id,smiles,inchikey,n_groups,group_sizes
CHEMBL74429,CCOC(=O)NC(=S)N/N=C(\S)N/N=C(\C)c1ccccn1,WYDKFPPQMXFSDR-OVCLIPMQSA-N,8,3;3;1;1;1;1;1;1
CHEMBL74067,COc1ccc2[nH]c(-c3ccc([S+](C)[O-])cc3OC)nc2n1,HWFHWYOCCBRIPF-UHFFFAOYSA-N,8,3;3;3;1;1;1;1;1
CHEMBL3315000,Cc1ncccc1C(=O)Nc1ccccn1,AVEZUJSJNYYIDD-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL74253,Cc1nc(O)c2c(n1)CCc1ccc(Br)cc1-2,ANTGTJFDKIMDSI-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL74168,C[n+]1ccc2ccccc2c1,ZONQVNWUCWMRBX-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL74269,COc1ccc2c(c1)CCc1nc(N)nc(O)c1-2,VPJCIIJTFSDDJU-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL73207,N=C(N)c1ccc(CCc2c[nH]cn2)cc1,OHGZJPSNTVYDHQ-UHFFFAOYSA-N,8,2;2;1;1;1;1;1;1
CHEMBL74773,Nc1nc(O)c2c(n1)CCc1ccccc1-2,VXKOVZZJDGUSEF-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL3315001,Cc1cc(F)ccc1C(=O)Nc1ccccn1,SLZPSQHWNBURLM-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL74529,Nc1nc(O)c(N=O)c(NC[C@H]2C[C@@H]2CO)n1,PCBOCROAPBASPD-RFZPGFLSSA-N,8,1;1;1;1;1;1;1;1
CHEMBL74264,CN(C)CC#CCn1ccn(C)c1=O,KVZBWSPZGIYQFW-UHFFFAOYSA-N,8,6;3;1;1;1;1;1;1
CHEMBL74364,Oc1onc2c1CCCNC2,NAHLHBDKXMWWOH-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL73301,COc1cccc(Nc2ncnc3[nH]c(C)c(C)c23)c1,QBIWREUCGXFGJR-UHFFFAOYSA-N,8,3;3;3;1;1;1;1;1
CHEMBL3315003,Cc1cc(Br)ccc1C(=O)Nc1ccccn1,FXRGYMRJGVVKQY-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL74446,C/C(=N\N=C(/S)N/N=C(\S)Nc1cc(Cl)ccc1Cl)c1ccccn1,JJPMEQJDPDXZFN-AWQFTUOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL73395,CC1(C)C[C@@](O)(CC(=O)O)c2c(ccc(Cl)c2Cl)O1,DNKZZHMXQUVUBS-ZDUSSCGKSA-N,8,3;3;1;1;1;1;1;1
CHEMBL74784,Cc1cn([C@@H]2OC(CN)[C@H](O)[C@H]2F)c(=O)[nH]c1=O,UOOJQTXIZGNFSC-YVPPNDTHSA-N,8,3;1;1;1;1;1;1;1
CHEMBL73392,Brc1c(NC2=NCCS2)ccc2nccnc12,KSVHJUZGYJOCLG-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL75120,N#C[C@@H]1CCC[C@H](C#N)N1,YIUPHEPARZCBPW-KNVOCYPGSA-N,8,1;1;1;1;1;1;1;1
CHEMBL75213,C=Cc1ccc2ccc3nc(N)nc(O)c3c2c1,LCNYCXOULVZWQU-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL74960,Cc1cc(N)c(Oc2ccc(Cl)cc2CC(=O)O)c(Cl)c1,NBLJIXXVDVPGCW-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL74633,CC(CO)Nc1nc2ccc(F)cc2n2cnnc12,HJZYQXSSPQJYFC-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL75059,O=C(O)Cc1ccccc1Oc1c(Cl)cc(Cl)cc1[N+](=O)[O-],PNXMDBRTOSAIKV-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL74804,N#CCC/N=C(/S)C1=CC(C(F)(F)F)(C(F)(F)F)Oc2ccc([N+](=O)[O-])cc21,VAVKORLWGHXGMK-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL73560,Cc1c(CC(=O)O)nn(Cc2nc3cc(F)cc(F)c3s2)c(=O)c1C,LKZLBRMKMWLEMI-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL75149,COc1cc2nc3n(c(=O)c2cc1OC)-c1ccccc1C3=O,YMVQQFBVUYEMHC-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL75064,CCOC(=O)c1cccnc1S(=O)(=O)NC(=O)Nc1ncccn1,HMFWWXIREYMYAM-UHFFFAOYSA-N,8,3;2;1;1;1;1;1;1
CHEMBL74983,O=Cc1csc(-c2ccc(-c3ccc(C=O)s3)s2)c1,PYABIFKTOKMEQD-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL74898,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(O)c3)oc2c1,KPCRYSMUMBNTCK-UHFFFAOYSA-N,8,3;3;3;1;1;1;1;1
CHEMBL76071,CC1(C)Cc2nc(N)nc(O)c2-c2ccccc21,XGYYLFXUQJGOAU-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL75986,CC(c1ccc2cc(O)ccc2c1)P(=O)(O)O,PGJXQLVHMOZLBY-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL75906,O=C(O)c1cc(C(=O)O)c2cc(OCCO)ccc2n1,KATASXIIBFEUME-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL76244,CCOc1ccc2ccc3nc(N)nc(O)c3c2c1,PYLYBLKTDLQARJ-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL74937,COC(=O)c1sccc1NC(=O)/C=C/c1ccc(O)c(O)c1,JBFXVIAXDYTLDH-HWKANZROSA-N,8,3;1;1;1;1;1;1;1
CHEMBL75109,Cc1nc(O)c2c(n1)CCc1cc(F)ccc1-2,FXTOWXZYNDMWDC-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL75201,C1COC(N2CCOCC2)=N1,ICFHSWCDTICIIC-UHFFFAOYSA-N,8,2;2;2;2;1;1;1;1
CHEMBL76332,Cc1cc2ccn(C)c2c2c3c(c4c5ccc(C(F)(F)F)cc5[nH]c4c12)C(=O)NC3=O,VAUOKMFVROGLPL-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL76105,C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(O)ncnc21,IZDKLIPLXAIBNF-YRKGHMEHSA-N,8,3;1;1;1;1;1;1;1
CHEMBL76434,Cc1ccc(/C=C\C(=O)n2ccnc2)s1,DDRUSAFXXZRMIR-PLNGDYQASA-N,8,3;1;1;1;1;1;1;1
CHEMBL76346,C[C@]1(CO)OCC(n2ccc(N)nc2=O)O1,GNWOMQNBBAUDDG-NETXQHHPSA-N,8,3;1;1;1;1;1;1;1
CHEMBL75296,O=C([O-])Cc1ccccc1Nc1c(F)cccc1F.[Na+],NIKCWMCQGGVPJB-UHFFFAOYSA-M,8,2;1;1;1;1;1;1;1
CHEMBL76620,Nc1ccc(Cl)c(Cl)c1Oc1ccccc1CC(=O)O,OHCLXRKVARWONC-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL76390,Cn1ccc2ccc3c4[nH]c5cc(C#N)ccc5c4c4c(c3c21)C(=O)NC4=O,HZYXPGRTGHXHTP-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL73991,COc1cc(-c2oc3c(OC)c(OC)cc(O)c3c(=O)c2OC)ccc1O,DGUWNYKZOJRCQQ-UHFFFAOYSA-N,8,3;3;3;3;1;1;1;1
CHEMBL76397,C/C=C/CCC(N)C(=O)O,PAGXFZPVIMEVBG-NSCUHMNNSA-N,8,3;1;1;1;1;1;1;1
CHEMBL75322,N=C(N)c1cccc(Cc2c[nH]cn2)c1,BJASTQMHYFCWIE-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL74272,COc1cc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)ccc1O,UBZBPKARIHPOEC-UHFFFAOYSA-N,8,3;3;3;3;1;1;1;1
CHEMBL75495,CS(=O)(=O)Nc1ccc2c(c1)C(=O)c1nc3ccccc3c(=O)n1-2,DRBDFXZXNZCQRG-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL75501,C#Cc1ccc2c(c1)-c1c(O)nc(N)nc1CC2,KDMWCHIEXCZAPJ-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL75417,CC(=O)NCC#CCn1ccnc1,YFKJCRXMUZXESH-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL76731,COc1cc(CNC(=O)CBr)ccc1O,SOHQQYJBTNSAKU-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL76737,COc1cc(N)c(Cl)cc1C(=O)NCCN(C)C,IYUGSTOVFNGBBA-UHFFFAOYSA-N,8,6;3;1;1;1;1;1;1
CHEMBL75519,CO[C@H]1C(=O)N2[C@@H](C(=O)OCC(F)(F)F)C(C)(C)S(=O)(=O)[C@H]12,QHJVLKDJLMKBRQ-VMHSAVOQSA-N,8,3;3;3;1;1;1;1;1
CHEMBL75373,COC(=O)c1cc2c3ccccc3n(C(C)=O)c2cn1,MBDNGZRFJGFGGO-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL74289,Cn1ccc2ccc3c4[nH]c5cc(Br)ccc5c4c4c(c3c21)C(=O)NC4=O,AMWFOZDHIKRRJT-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL75695,COC(=O)C1CCCN1,BLWYXBNNBYXPPL-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL75450,C=C1O[C@@H](n2cnc3c(N)ncnc32)C(=C)[C@H]1O,KPLGDTHDIYWGAJ-LDYMZIIASA-N,8,1;1;1;1;1;1;1;1
CHEMBL74478,Nc1ncnc2c1ncn2/C=C1\CC1CO,BOCARSGZHMZWCE-QHHAFSJGSA-N,8,1;1;1;1;1;1;1;1
CHEMBL75631,COc1cc(Cl)c(Nc2ccccc2CC(=O)O)c(Cl)c1,QUCMNGZSCKYXDD-UHFFFAOYSA-N,8,3;2;1;1;1;1;1;1
CHEMBL75556,COc1ccc2c(c1)-c1c(O)nc(N)nc1CC2,VDGFOKQGRCFEOV-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL75667,C[C@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21,PASOFFRBGIVJET-OFBQIVOGSA-N,8,3;1;1;1;1;1;1;1
CHEMBL74746,Nc1ncnc2c1ncn2COCOCP(=O)([O-])[O-].[Na+].[Na+],QQLJQWBWRXMSBS-UHFFFAOYSA-L,8,1;1;1;1;1;1;1;1
CHEMBL75976,COc1c(O)cc(Cl)c(Nc2ccccc2CC(=O)O)c1Cl,CUFVCFMXCXJIET-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL77926,COc1c(C(=O)/C=C/c2cc(Br)cs2)c(O)c(OC)c2occc12,VASOZZCCIPIYAT-ONEGZZNKSA-N,8,3;3;1;1;1;1;1;1
CHEMBL76887,COc1ccc(-c2oc3cc(OC)c(O)c(OC)c3c(=O)c2OC)cc1O,VZPASGPLDDVYCL-UHFFFAOYSA-N,8,3;3;3;3;1;1;1;1
CHEMBL78020,O=C(O)C1CCOc2ccc(F)cc21,SAXNXTGVOFQJRX-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL76977,Cc1c2c(n(C)c1C(C)C)C(=O)C=C(N1CC1)C2=O,FWSVXVBKHRBLSO-UHFFFAOYSA-N,8,3;3;3;3;2;2;1;1
CHEMBL1035,O=C(O)Cc1ccccc1Nc1c(Cl)ccc(O)c1Cl,HYPJZSYXUWYJDG-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL76143,CC(CC(=O)O)(CC(=O)O)c1ccccc1,LEHVKCUBJITYCL-UHFFFAOYSA-N,8,3;2;2;1;1;1;1;1
CHEMBL77093,CCOC(=O)c1cccnc1SNC(=O)Nc1nc(OC)cc(OC)n1,RQYCNGIRPDPNET-UHFFFAOYSA-N,8,6;3;1;1;1;1;1;1
CHEMBL1034,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[Na+],KPHWPUGNDIVLNH-UHFFFAOYSA-M,8,2;1;1;1;1;1;1;1
CHEMBL77597,CCC(O)c1cc2cc(OCC(=O)O)c(Cl)c(Cl)c2s1,AKYAGMZSDFCEHA-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL77181,Clc1cccc(N2CCOCC2)c1,SNFXKHJDUXYNSU-UHFFFAOYSA-N,8,2;2;2;2;1;1;1;1
CHEMBL77201,CNC(=O)C1=CC(C)(CF)Oc2ccc([N+](=O)[O-])cc21,AILGDUYPTZPKMC-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL77218,CC(=O)NCC#CCn1cncc1C,ZNLITGYXNIKPCU-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL76499,Cn1ccc2ccc3c4[nH]c5cc(C(F)(F)F)ccc5c4c4c(c3c21)C(=O)NC4=O,DEQFPFPCAXBABA-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL76426,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1OC,AOLOMULCAJQEIG-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL77437,COc1cc(N)c(C(=O)Nc2ccccn2)cc1OC,HFQDGSVORZRYGP-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL77379,CNC(=O)CNC(=O)OCc1ccccc1,PPWVKWHLWPSSSF-UHFFFAOYSA-N,8,3;2;2;1;1;1;1;1
CHEMBL77380,Nc1cccc(N)c1Oc1ccccc1CC(=O)O,STNKQDKEHYRNCZ-UHFFFAOYSA-N,8,2;1;1;1;1;1;1;1
CHEMBL77613,Cc1ccc2c(C=O)c(O)c(O)c(C(C)C)c2c1,IRZGFNNJSDSKMZ-UHFFFAOYSA-N,8,3;3;3;1;1;1;1;1
CHEMBL77454,COc1cc(N)c(C(=O)Nc2cccc(C(F)(F)F)c2)cc1OC,RAALDHNHOWDKTR-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL77620,Cc1cc(O)cc2c1N=C(c1ccc(O)c(Br)c1)C(C)O2,WWJZJWIIIZNMSR-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL3315009,Cc1ccc(Br)cc1C(=O)Nc1ccccn1,XMAIYLSVSYADQE-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL76781,C[C@H](N)Cn1ccc2cc(F)c(Cl)cc21,XJJZQXUGLLXTHO-ZETCQYMHSA-N,8,3;1;1;1;1;1;1;1
CHEMBL77711,COC1=CC(=O)c2c(c(CO)c(C(C)C)n2C)C1=O,CSPYOUFVVMXCEI-UHFFFAOYSA-N,8,3;3;3;3;1;1;1;1
CHEMBL3315014,Cc1cccc(F)c1C(=O)Nc1ccccn1,OQHICXWPZRDBFD-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL75383,COC(=O)C1=C(C)N=C(C)/C(=C(/O)OC)C1c1ccc2[nH]nnc2c1,ALROTSWWLJVSQV-DTQAZKPQSA-N,8,3;3;3;3;1;1;1;1
CHEMBL3315015,Cc1cccnc1C(=O)Nc1ccccn1,ZIRCIQNQEXZFBA-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL77897,COc1cc(N)c(C(=N)Nc2cccc(Cl)c2)cc1OC,NTBZCROKMJWNDV-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL78554,CCNc1c(C(=O)OCC)cnc2c(Br)cnn12,JXQUALQRDRWBCP-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL77678,COC(=O)c1c(N)ncnc1N[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,SNSGFXGACXLVKM-KQYNXXCUSA-N,8,3;1;1;1;1;1;1;1
CHEMBL3314624,Cc1cc(S(=O)(=O)Nc2cccc(O)c2)c(C)cc1Cl,NMARBJRDEZHITO-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL78543,Cc1cc(NCCO)n2nccc2n1,UYSDSONCNFNDQL-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL78647,CCOC(=O)c1cnc2c(Br)cnn2c1N(CC)CC,LPOCOPLMJLCADW-UHFFFAOYSA-N,8,6;3;2;2;1;1;1;1
CHEMBL3315017,Cc1ccnc(NC(=O)c2cccc(F)c2C)c1,JADINFHVMVQUOX-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL77847,O=C(O)Cc1ccccc1Oc1cc(Cl)cc(Cl)c1[N+](=O)[O-],DOIUBIIMOQPXRJ-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL3314626,Cc1ccc(NS(=O)(=O)c2cccc(Br)c2)cc1O,VVPACXXLVSNEIM-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL78650,Clc1cccc2c1[nH]c1c3c4ccccc4nc-3c[nH]c12,WRCWSIYNEBHMFP-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL78976,COc1ccc(Cl)cc1/N=C(\S)NCC(C)(C)C(=O)O,HXSOCNPXTHPATD-UHFFFAOYSA-N,8,3;3;3;1;1;1;1;1
CHEMBL78812,CC(C)[C@H](NC(=O)CCS)C(=O)O,FAPDIFQKAUWYTG-ZETCQYMHSA-N,8,3;3;1;1;1;1;1;1
CHEMBL78830,CCc1ccc(Br)cc1S(=O)(=O)Nc1onc(C)c1C,JXCXAVJWSVRLGZ-UHFFFAOYSA-N,8,3;3;3;1;1;1;1;1
CHEMBL79158,CCOC(=O)c1cnc2c(C(=O)OCC)cnn2c1N,NXFDIPGZEWOPDX-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL79318,CNC(=O)c1ccc2c(c1)S(=O)(=O)c1c(C)cc(C)cc1C2=O,JSFBPQAROFZEEN-UHFFFAOYSA-N,8,3;3;3;1;1;1;1;1
CHEMBL79253,N=c1oc2cc(O)ccc2cc1C(=O)Nc1cccc(O)c1,KTQZLAATHRAFEP-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL79255,Cc1cc(Cl)cc2c1OCCC2C(=O)O,OGGDBJFRSNHLRE-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL79480,O=C(NC1=C(Cl)C(=O)c2ccccc2C1=O)C(=O)c1c(O)c2ccccc2oc1=O,DIVJMFVRDQHKSS-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL1028,CCNCC(=O)Nc1c(C)cccc1C,WRMRXPASUROZGT-UHFFFAOYSA-N,8,6;3;2;1;1;1;1;1
CHEMBL79503,CN(O)C(=O)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,LQNARLUQOXZRFO-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL79430,COc1ccc2c(c1)C1(CCO2)NC(=O)NC1=O,PFCZBBPQBWEUOH-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL79518,CCOC(=O)c1cnc2c(C(=O)OCC)cnn2c1O,NLLHQKODMYGQDF-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL79365,COCC(C)n1ccc(=O)c(O)c1C,UNKPGOPBWXOKIH-UHFFFAOYSA-N,8,3;3;3;1;1;1;1;1
CHEMBL77393,COC1=CC(=O)c2c(c(COC(N)=O)c(C(C)C)n2C)C1=O,WRANDDDLZFGJDA-UHFFFAOYSA-N,8,3;3;3;3;1;1;1;1
CHEMBL78408,Oc1sc(Nc2ccccc2F)nc2c3ccccc3nc1-2,KKWIOMRCGKOWEV-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL79666,NC(Cn1cnc2c(O)ncnc21)C(O)CO,YMQWBLRLMCNGGN-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL3315024,COc1ccc(NC(=O)c2ccc(F)cc2C)nc1,LQHHCQVXQNNPIU-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL78268,O=C1c2cc3c(cc2-n2c1nc1ccccc1c2=O)OCO3,BQLCSIUWHYIBPG-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL79607,COc1ccc(Br)c2cc(CC3=NOS(=O)N3)ccc12,IBEAKRROELHOQJ-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL78356,Cc1cc(N)ccc1/N=C(/N)Nc1cccc(O)c1,HHJKYDLKRGBEDC-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL78434,Nc1ccc2[nH]c3c[nH]c4c5ccccc5nc-4c3c2c1,OKSHQNWYOHTQJD-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL78292,CO/N=C(/C(=O)NC1C=C(CC(=O)O)C(=O)C1)c1csc(N)n1,JOEHCBVPCCNUJL-GZTJUZNOSA-N,8,3;1;1;1;1;1;1;1
CHEMBL78766,O=[N+]([O-])c1ccc2[nH]c3c[nH]c4c5ccccc5nc-4c3c2c1,CKSMVDPYMHRLKH-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL78688,CCOC(=O)c1cnc2c(CC)cnn2c1O,SXRZWHKANYNMDK-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL77590,COc1ccccc1-c1cc2[nH]ccnc-2n1,AJERRVITMXKDJH-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL78778,COC(CNc1cc(C)nc2c(Br)cnn12)OC,LDILVELYRBQJDB-UHFFFAOYSA-N,8,3;3;3;1;1;1;1;1
CHEMBL78706,Cc1ccc(C)c2c1OCCC21NC(=O)NC1=O,WBCZWGPTCXJGKV-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL80495,COc1cc(CNC(=O)CCl)ccc1O,VTNZIFPICGBYFX-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL81068,CCc1c(O)c(=O)ccn1C(C)C,PXGAGECVRBOGHU-UHFFFAOYSA-N,8,3;3;3;1;1;1;1;1
CHEMBL80980,Cc1noc(NS(=O)(=O)c2cccc3ccccc23)c1Br,NUIMPHRVFJYACI-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL81079,CN1C(=O)/C(=C(/S)N(C)c2ccc(F)c(F)c2)C(=O)c2cc(Cl)ccc21,XKUAWYXSNDOWCO-OBGWFSINSA-N,8,3;3;1;1;1;1;1;1
CHEMBL78400,Oc1ccc2c(c1)[nH]c1c3c4ccccc4nc-3c[nH]c12,ZQYOQCNMVHHMSG-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL78402,O=c1[nH]c(=O)n(C2CCCS2)cc1F,PLCFCSKGIXYEOZ-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL79831,O=C1NC(=O)C2(Cc3ccccc3C2)N1,AKYSWRIZYDOSDE-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL79753,CNC(=O)Oc1ccc2c(c1)S(=O)(=O)c1ccccc1O2,BBZYONAQQOEGKH-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL3315025,Cc1ccccc1C(=O)N(O)c1ccc(F)cn1,HFSQOJPQPWYDJX-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL80834,COC(=O)CN1C(=O)c2cccc3cc(N=[N+]=[N-])cc(c23)C1=O,OZSHHPCNJSASRP-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL78583,O=C1NC(=O)C2(CCCc3occc32)N1,NEFFRURZAVLFQK-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL79839,CNC(=O)c1cccc2c1Oc1ccccc1S2,RGLHVWMDMZVORW-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL78662,CC(C)(C)c1ccc2c(c1)C1(CCO2)NC(=O)NC1=O,OQUARXOMEMKTOI-UHFFFAOYSA-N,8,9;1;1;1;1;1;1;1
CHEMBL79928,CNC(=O)c1ccc2c(c1)C(=O)c1ccc(C(=O)NC)cc1S2(=O)=O,JDXPAXFFMADTJX-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL79847,CONC(=O)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,UXBVMNSTFXMGSD-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL3315026,Cc1ccccc1C(=O)Nc1ccc(O)cn1,QFVMXERUWSPTMG-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL78838,c1cncc(Cc2c[nH]cn2)c1,IQMRECYOUIKYGG-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL80020,Cc1c(O)c(=O)ccn1CCC(=O)N(C)C,WYALEPTXTLCVFB-UHFFFAOYSA-N,8,6;3;1;1;1;1;1;1
CHEMBL79856,CNC(=O)c1ccc2c(c1)oc(=O)c1ccccc12,PBXDEJJJQYKDGF-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL79945,Fc1ccc2c(c1)[nH]c1c3c4ccccc4nc-3c[nH]c12,IAIZAMKHEDKXAK-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL81032,COc1cc2c(cc1OC)C1(CC2)NC(=O)NC1=O,OQTPNUDWDGWHBO-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL79793,COc1ccc(NC(=O)c2cccnc2)c([N+](=O)[O-])c1,ZHNVFWWIXPGJQY-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL79199,CSc1ccc2c(c1)C1(CCO2)NC(=O)NC1=O,DPQJRPUUWODQCY-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL79201,NC(=O)CCSc1nc(N)c2cnn(-c3ccccc3)c2n1,AFXKLUCTBPZBAJ-UHFFFAOYSA-N,8,2;2;1;1;1;1;1;1
CHEMBL79115,COc1ccc2c(c1)CCC21NC(=O)NC1=O,DYOXBLFAQZEZNZ-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL80283,C=CCc1c(O)nc(N)nc1-c1ccccc1,UGAOOSHDWLHJGJ-UHFFFAOYSA-N,8,2;2;1;1;1;1;1;1
CHEMBL79960,O=C1C2=NCCCN(Cc3nn[nH]n3)C2=C1O,VIMOWNBNQKKYKN-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL79961,O=C([O-])CN1CCCN=C2C(=O)C(O)=C21.[Na+],KGMMCCFAMLWLOH-UHFFFAOYSA-M,8,1;1;1;1;1;1;1;1
CHEMBL79888,N=c1oc2ccc(O)cc2cc1C(=O)Nc1cccc(O)c1,JSRVWSPRKMIHKR-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
