chembl_id,smiles,inchikey,n_groups,group_sizes
CHEMBL45681,N[C@@H]1C[C@H](n2cc(C(F)(F)F)c(=O)[nH]c2=O)O[C@@H]1CO,XMGRPHZCXLUGMR-FSDSQADBSA-N,8,1;1;1;1;1;1;1;1
CHEMBL47999,O=C(O)CCOCCI,KANNEOKUJLGTKH-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL43790,COc1ccc(Br)c(C(=O)Sc2nnnn2-c2cccc(Cl)c2)c1,LSLUZEIIRHKMBP-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL43798,N=C(N)NCCc1cccc(Cl)c1,JZSPAHAWDCQCEX-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL44738,CCOC(=S)c1ncn2c1N=C(S)CC2,VZKJSWONJNBRHQ-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL42479,COc1ccc(C(=O)Nc2ccncc2Cl)c2ccc(C(F)(F)F)nc12,KWMBPADFEBNIHV-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL43725,CC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2,FABYOVQWDMCGIB-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL45074,O=C(O)Cc1cc(Cc2nc3c(F)c(F)cc(F)c3s2)cc(C(=O)O)c1,HPZZACPEVVDIGK-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL42486,Cc1cccc(Nc2nc(Cl)nc(N(C)CC(=O)O)n2)c1C,GKQLSYOWTOHFLE-UHFFFAOYSA-N,8,3;3;3;1;1;1;1;1
CHEMBL42489,Cc1cccc(Oc2cc(Cl)nc(SCC(=O)O)n2)c1C,LCHHVOWFKUIKMX-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL45001,Cc1nc(C)c(-c2ccnc(Nc3ccc(Cl)cc3)n2)s1,LZVYYWCYKXAVES-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL42808,NC(=O)c1cn(-c2ccc(F)cc2)c2cc(Br)ccc2c1=O,IQKRHPFBSXIUOY-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL46231,C=CCn1ncc2c(C)nc(C(C)(C)C)n2c1=O,NKCWZMPIMMOYJT-UHFFFAOYSA-N,8,9;3;1;1;1;1;1;1
CHEMBL46237,C=CCn1ncc2cnc(C)n2c1=S,QLSSTFUMAVTJCY-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL47165,O=C(O)c1ccc2c(Cl)c(Cn3ccnc3)sc2c1,XLIZQVYTRHURJQ-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL46924,CCNc1cc(-c2n[nH]c(CO)n2)ccn1,YDNKZOLPZHUNFS-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL49503,O=C(O)c1ccc(-c2ccc(-c3cc4c(Cl)ccc(Cl)c4o3)[nH]2)c(F)c1,UQQQVGXZROBLKA-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL47132,Cc1nc(C)c(-c2ccnc(Nc3cccc(C#N)c3)n2)s1,JFMGVNVAZVRZMU-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL47621,N[C@@H]1C[C@H](n2cc(F)c(=O)[nH]c2=O)O[C@@H]1CO,ZOVOMLAVOZMLDE-FSDSQADBSA-N,8,1;1;1;1;1;1;1;1
CHEMBL47361,Oc1ccc2nc(-c3ccccc3)sc2c1,QCYZKBYUZYTYEC-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL47454,CC(C#N)CN(N)c1nc2ccccc2o1,AVLWOSVWDTXNNS-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL46520,CCNC(=O)NNC(=O)Cn1nc(C)cc1C,MSQVSKWGVPGQAE-UHFFFAOYSA-N,8,3;3;3;1;1;1;1;1
CHEMBL47560,[O-]c1c(-c2ccccc2)sc2cncc[n+]12,ZPGUOQCLGXMJFY-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL47808,Oc1ccc(/N=N/c2cccc(Br)c2)cc1,KLTIGIZTGYQXHO-CCEZHUSRSA-N,8,1;1;1;1;1;1;1;1
CHEMBL47636,Cc1nc(C)c(-c2ccnc(Nc3cccc(N)c3)n2)s1,WASIAIVBEHTSIW-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL3310829,COc1cc2c(cc1NS(=O)(=O)c1cccc(Cl)c1Cl)n(C)c(=O)n2C,RTAFOJSIAMCXTI-UHFFFAOYSA-N,8,3;3;3;1;1;1;1;1
CHEMBL45698,NC(Cc1c(OCP(=O)(O)O)noc1-c1cccs1)C(=O)O,DJODWEWINVAYQW-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL46746,CCOC(=O)c1ncn2c1NC(=O)CC2,ALIBZUHRBPVLDC-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL45960,Cn1c(=S)[nH]c(N)c(Cc2ccccc2)c1=O,PNCVULFMFMFJSM-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL45880,C=C(c1ccccc1)C(O)C(=O)O,CLCKVTASYNQLLR-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL45710,COC(=O)/C=C/C(=O)NC[C@@H](NC(=O)[C@H](C)N)C(=O)O,FYTQCODELWEUGB-HKFDCFJWSA-N,8,3;3;1;1;1;1;1;1
CHEMBL45711,COc1cccc(-c2cc(O)c3c(Cl)ccnc3n2)c1,DVZYOSQGJXHFPO-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL46223,CCCc1nc(C)c2cnnc(SC)n12,YYGXMYJCZBEPQY-UHFFFAOYSA-N,8,3;3;3;1;1;1;1;1
CHEMBL46056,Cc1c2nc3ccccc3c-2ccn1C,WURQJRLLMSPUST-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL47078,Nc1nc(N)c2nc(Cc3ccccc3)cnc2n1,NLTPCHJIVBEOPH-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL46917,CNC(=O)Oc1cccc2ccccc12,CVXBEEMKQHEXEN-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL3310863,CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(F)cc2F)cc1,HYIAUSOJPNKYMF-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL3310864,CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(Cl)c(Cl)c2)cc1,CZICMPCJNHRDMN-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL45296,Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Nc2ccc3c(c2C)OCO3)c1Cl,NZCBNXIFYOIDAA-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL45537,Nc1ncnc2c1ncn2C/C=C\CO,DYLIWHYUXAJDOJ-UPHRSURJSA-N,8,1;1;1;1;1;1;1;1
CHEMBL45466,CCCCNC=O,QQGNLKJAIVSNCO-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL44427,COC(=O)/C=C/C(=O)c1ccc(C)cc1,SZDKHFAFBYVCTN-BQYQJAHWSA-N,8,3;3;1;1;1;1;1;1
CHEMBL45550,COCCN(N)c1nc2cc(C(F)(F)F)ccc2o1,BLXSEPMNCJMHKO-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL45772,Cc1ccc2oc(N(N)CCC#N)nc2c1,IOQHXFUGBLMOLN-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL45591,CN(C)Cc1ccccc1,XXBDWLFCJWSEKW-UHFFFAOYSA-N,8,6;1;1;1;1;1;1;1
CHEMBL45510,CCOC(=O)CSc1nncc2cncn12,CPGHKZQCUMCXJD-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL48011,C[S+]([O-])c1ccc2oc(N(N)CCC#N)nc2c1,IGFMJJIGFTXXAT-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL3310830,COc1cc2c(cc1NS(=O)(=O)c1cccc(Cl)c1Cl)[nH]c(=O)n2CC(N)=O,RTKXXPLKGGWMEF-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL45950,CN(C)CCNc1nncc2cncn12,DTADFGQOBCHYGH-UHFFFAOYSA-N,8,6;1;1;1;1;1;1;1
CHEMBL45863,COCc1ncc2ccnc(Nc3cc[nH]n3)n12,JUXARHRCEDBHNJ-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL48090,CCc1ccc(Nc2cc(O)nc(S)n2)cc1,FLNBIGDLQUHBKR-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL48019,Cc1nc(C)c(-c2ccnc(Nc3ccccc3C(F)(F)F)n2)s1,IMTFOOWOQIKQFL-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL45872,Cc1noc(NS(=O)(=O)c2ccsc2NC(=O)Oc2ccc3c(c2)OCO3)c1Br,IXEOGBXRZGGWAW-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL49585,CCCc1ncc2cnnc(SC)n12,MXNZKKIIRQCTFC-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL49529,CSc1nnc(-c2ccccc2)c2cncn12,WDRLYNVZJPLYMO-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL48266,COC1=C(OC)/C(=C/C(n2cnc3c(Cl)ncnc32)P(=O)(OC)OC)OC1=O,KMHTYHHUTHPWPP-YVMONPNESA-N,8,3;3;3;3;1;1;1;1
CHEMBL49513,CONc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](c2ccon2)[C@@H](O)[C@H]1O,DSEWACBLYMCGGM-FNOROQBZSA-N,8,3;1;1;1;1;1;1;1
CHEMBL46492,CC1CC(=O)NN=C1c1ccc(C(N)=O)cc1,PAPSXQCELLJMJN-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL46499,Cc1cc(C)c2oc(N(N)CCC#N)nc2c1,DDEDUXUXWRDRNV-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL46340,CC(=O)CCC=C(C)C,UHEPJGULSIKKTP-UHFFFAOYSA-N,8,3;3;3;1;1;1;1;1
CHEMBL46257,NCCCCN,KIDHWZJUCRJVML-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL47444,Nc1ccn([C@@H]2COC(CO)S2)c(=O)n1,RYMCFYKJDVMSIR-PKPIPKONSA-N,8,1;1;1;1;1;1;1;1
CHEMBL47276,Cc1nc(C)c(-c2ccnc(Nc3cccc(C(F)(F)F)c3)n2)s1,OBQRUVGOWSHCPO-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL47283,Cc1cccc2c(O)nc3cc(C(F)(F)F)c(NC(=O)CCl)cc3c12,DBTYRAXAZLBSRA-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL46350,COC(=O)/C=C/C(=O)NC[C@@H](N)C(=O)N[C@@H](C)C(=O)O,PKOFSQNBHXRVDF-HKFDCFJWSA-N,8,3;3;1;1;1;1;1;1
CHEMBL47526,O=C(Nc1cccc(NC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(O)c1,QKTHACHRCZOTPA-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL47527,Cc1nc(C)c(-c2ccnc(Nc3cccc(O)c3)n2)s1,JJDRRZFRTKZLFT-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL47450,Cc1ccccc1NC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Br,XJFPFBBCTYGHMH-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL46429,CNc1nc(C)c(-c2ccnc(Nc3cccc([N+](=O)[O-])c3)n2)s1,AXAQVNRYNMCZCK-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL47614,O=C(O)Cc1cc(F)cc(Cc2nc3c(F)c(F)cc(F)c3s2)c1,QTRSOQZYDPPSJM-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL47616,O=[N+]([O-])c1cc(CO)cc(Br)c1-c1ccc(O)cc1,GYYIKVGFGDSMHB-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL47238,CC1C(=O)Oc2ccc(C(=O)c3cccs3)cc21,KDRWSUXRFVSGRY-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL47239,O=C1Cc2cc(C(=O)c3cccs3)ccc2O1,BTESMIKSXUGDHY-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL48246,Nc1nc(N)c2cc(CN(N=O)c3ccc(Cl)c(C(F)(F)F)c3)ccc2n1,ZQWWKNQRINKAMU-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL48359,COc1cc(/C=C(\C#N)c2cccnc2)cc(Br)c1O,XNOGVGBAONEMEG-LFYBBSHMSA-N,8,3;1;1;1;1;1;1;1
CHEMBL47405,O=C(Cn1ccnc1[N+](=O)[O-])NCCO,WCDWBPCFGJXFJZ-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL47407,NN(CCC(=O)O)c1nc2ccccc2o1,PHIGJCQXRQPBRB-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL48338,N/C(S)=N/N1CCCC1,LUZJFNYVKQEEGM-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL48250,Cc1cn(C2COC(CO)S2)c(=O)[nH]c1=O,GGTPCAVZUYRRNL-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL47590,CNc1nc(C)c(-c2ccnc(Nc3ccc(O)cc3)n2)s1,OTMLAWRVLMYMDF-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL47499,O=C(O)CC(NC(=O)C(F)(F)F)C(=O)Nc1ccccc1,XZEBDAGFIQDMTD-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL889,O=P(O)(NCCCl)NCCCl,BKCJZNIZRWYHBN-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL50223,O=C(O)CCCCN=C=S,WWLWLQMIFGULGR-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL49093,Cc1cnc2nc(-c3ccc(Cl)cc3)cc(O)c2c1,VDNLPIIEPIALSM-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL49188,Nc1nc(O)c2c(CNC3C=C[C@H](O)[C@@H]3O)c[nH]c2n1,WYROLENTHWJFLR-RSPBLZPZSA-N,8,1;1;1;1;1;1;1;1
CHEMBL49102,Nc1nc(O)c2c(CNCC(O)CO)c[nH]c2n1,QONWRURUMBRQFY-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL49104,C=CCn1ncc2c(C)ncn2c1=O,YZGRCHXWYQULKX-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL50220,CN(C)c1nc(C(F)(F)F)nc2c1ncn2Cc1cccc(C(=O)O)c1,SCXRGGOOSQTZBO-UHFFFAOYSA-N,8,6;1;1;1;1;1;1;1
CHEMBL50221,Oc1nncc2c(Br)nc(Cc3ccccc3)n12,VIOALRRDQRVVSY-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL50103,COC(=N)NS(=O)(=O)Cc1ccccc1,XLPUSZKAOONQJQ-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL48553,COCCN(N)c1nc2cc(Cl)ccc2o1,TURINBOWLOCABA-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL49690,CC(=O)N(C1=NNCC1)c1nncc2c(C)ncn12,BLIZBKVZWITMQS-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL49691,CCOC(=O)Cn1ncc2c(C)ncn2c1=O,GTFCIHNPPITTHW-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL3310976,N#Cc1ccc(S(=O)(=O)NNc2ccc(Br)cc2)cc1,ONETXJYFHGFVAI-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL48669,C=CCn1ncc2c(C)nc(C)n2c1=O,UHCJDHPXUJJUQS-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL49668,Cc1cc(Cl)ccc1Cn1cnc2c(N(C)C)nc(C(F)(F)F)nc21,RTTSYHOKJOELBY-UHFFFAOYSA-N,8,6;3;1;1;1;1;1;1
CHEMBL49774,O=CNC1CCC1,MFXUSQSDQJBLBN-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL49777,COc1ccc2nc(N(N)CCC#N)oc2c1,JWDLFNBXKDAXLX-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL48031,Cc1cccc(NC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Br)c1,JWLWWTTYSPSXMJ-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL47702,N#CC(Cc1cc(Br)c(O)c(Br)c1)c1ccccn1,UKUQITLKOKOEDF-UHFFFAOYSA-N,8,2;1;1;1;1;1;1;1
CHEMBL48701,COc1cccc(-c2cc(O)c3c(Br)ccnc3n2)c1,AWSXNOSBASSXLV-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL48702,CN(C)c1nc(C(F)(F)F)nc2c1ncn2Cc1ccccc1Cl,MGCMOXPNTLBMKE-UHFFFAOYSA-N,8,6;1;1;1;1;1;1;1
CHEMBL48703,CSc1ccc2oc(N(N)CCC#N)nc2c1,WKGWWIRMKKVQOB-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL48109,Cc1nc(C)c(-c2ccnc(Nc3ccc(C(F)(F)F)cc3)n2)s1,MEZFDQUDLQCVNX-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL47885,O=C(Nc1ccc(NC(=O)c2cc(O)c(O)c(O)c2)cc1)c1cc(O)c(O)c(O)c1,HJGFIANFXKLTIO-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL48959,O=c1ccn(C2COC(CO)S2)c(=O)[nH]1,NPGSCJYWEXRACX-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL48792,COc1cc(Cl)ccc1Cn1cnc2c(N(C)C)nc(C(F)(F)F)nc21,SKSVMQFLRMQDOB-UHFFFAOYSA-N,8,6;3;1;1;1;1;1;1
CHEMBL49550,CCCNCc1c[nH]c2nc(N)nc(O)c12,VNQNEZWUKRFDDX-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL49562,Nc1ccc(C2=NNC(=O)CC2)cc1,XMTUHSIIBGFSTQ-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL3310981,O=C(O)c1ccc(S(=O)(=O)NNc2ccc(Br)cc2)cc1,XHKFTHFLUUCVDW-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL49403,CN(C)c1nc(C(F)(F)F)nc2c1ncn2Cc1ccc(Cl)c(NC=O)c1,WKNVWMZIINBICI-UHFFFAOYSA-N,8,6;1;1;1;1;1;1;1
CHEMBL48204,Nc1nc(N)c2c(Cl)c(CN(C=O)c3ccc(Cl)c(Cl)c3)ccc2n1,OMOPIHPPJADIRG-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL48293,Cc1c(C=O)[nH]c(C=O)c1C,OBJSCIPKJZMQMD-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL48830,COC(=O)CCC(=O)Nc1ccc(Cl)c(Cl)c1,PERIEXQXFGPQDM-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL48752,CN(C)c1nc(C(F)(F)F)nc2c1ncn2Cc1ccccc1[N+](=O)[O-],ROJFRBNEXBVCSI-UHFFFAOYSA-N,8,6;1;1;1;1;1;1;1
CHEMBL49753,CCOC(=O)CSc1nncc2c(C)ncn12,DNWWENRUDNXOEO-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL49854,CCCc1nc(C)c2c(C)nn(C)c(=O)n12,AQADVCQSWKYNFT-UHFFFAOYSA-N,8,3;3;3;3;1;1;1;1
CHEMBL49857,Cc1c(CN(N=O)c2ccc(Cl)c(Cl)c2)ccc2nc(N)nc(N)c12,XWUYLZPZGCTEFB-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL49861,Nc1ncnc2c1ncn2C1COC(CO)S1,UXBLEIWMFILNFD-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL48999,COC(=O)/C=C/C(=O)NC[C@@H](N)C(=O)NCC(=O)O,QXZIXAVMTMOACI-YRFDSLTASA-N,8,3;1;1;1;1;1;1;1
CHEMBL49010,CC(=N)Nc1cccc(CC(N)C(=O)O)c1,JNBNJAVFMYFFFA-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL48926,CN(C)c1nc(C(F)(F)F)nc2c1ncn2Cc1ccc(Br)cc1,SJNSPNDULBFGNL-UHFFFAOYSA-N,8,6;1;1;1;1;1;1;1
CHEMBL48423,Nc1ncnc2c1ncn2[C@@H]1CO[C@H](CO)S1,UXBLEIWMFILNFD-WDSKDSINSA-N,8,1;1;1;1;1;1;1;1
CHEMBL48686,Nc1ncnc2c1ncn2[C@H]1CO[C@@H](CO)S1,UXBLEIWMFILNFD-PHDIDXHHSA-N,8,1;1;1;1;1;1;1;1
CHEMBL48772,Cc1cc(N(C)C(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,ZVVRDGUMXHPHOI-UHFFFAOYSA-N,8,3;3;3;1;1;1;1;1
CHEMBL3311067,c1coc(-c2nnc3sc(-c4cc5ccccc5o4)nn23)c1,GDFZGGNCDXROFT-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL48857,NS(=O)(=O)c1cc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)ccc1Cl,LOSUCUNYMQPTJI-QMMMGPOBSA-N,8,1;1;1;1;1;1;1;1
CHEMBL48861,C/N=C(/N)Nc1cccc(CC(N)C(=O)O)c1,IBPVPACEIIEXCK-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL48774,Cc1cc(Cn2cnc3c(N(C)C)nc(C(F)(F)F)nc32)ccc1Cl,HPXNDQJLHQZHPZ-UHFFFAOYSA-N,8,6;3;1;1;1;1;1;1
CHEMBL48515,Cc1ccnc2nc(-c3ccc(F)cc3)cc(O)c12,NKFFANRWJXOODF-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL47948,C=CCSc1nncc2c(C)nc(C)n12,NYVZIUJNDJIOOY-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL47690,Cc1nc(C)c(-c2ccnc(Nc3ccc([N+](=O)[O-])cc3)n2)s1,XSCMYZSBESWDML-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL48797,O=C(Nc1c(C(O)(C(F)(F)F)C(F)(F)F)ccc2ccccc12)c1cnco1,ZLLRSPYUTRWAPN-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL46755,Nc1ccc2sc(-c3ccccc3)c([O-])[n+]2c1,MEDBBSKIXOPFCU-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL48123,Nc1cc(CO)cc(Br)c1-c1ccc(O)cc1,SJCNDGSGRZKYSJ-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL48962,CC(O)Cn1sc2ccccc2c1=O,OWMVXGJDXAJUNR-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL48975,Cc1ccc2c(O)cc(-c3ccc(Cl)cc3)nc2n1,RIVJLXUGNRBXCS-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL48054,CC(C)(C)Cc1onc(OCC(=O)O)c1CC(N)C(=O)O,PCUIJNKMRRQDSL-UHFFFAOYSA-N,8,9;1;1;1;1;1;1;1
CHEMBL49066,CN(C)c1nc(C(F)(F)F)nc2c1ncn2Cc1ccc(N)cc1,KYOIJVWABZUHRV-UHFFFAOYSA-N,8,6;1;1;1;1;1;1;1
CHEMBL49161,CN(C)c1nc(C(F)(F)F)nc2c1ncn2Cc1cccc([N+](=O)[O-])c1,XFGFZYQHYXFFQT-UHFFFAOYSA-N,8,6;1;1;1;1;1;1;1
CHEMBL48134,COc1ccc(NC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Cl)c(C)c1,JAISZXOUESMARL-UHFFFAOYSA-N,8,3;3;3;1;1;1;1;1
CHEMBL49727,Cc1cn(C2OC(CO)C(C#N)C2O)c(=O)[nH]c1=O,DWXOIPDJUIXUPY-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL49917,Nc1ncnc2c1ncn2C/C=C/CO,DYLIWHYUXAJDOJ-OWOJBTEDSA-N,8,1;1;1;1;1;1;1;1
CHEMBL51534,NS(=O)(=O)c1ccc(C(=O)NCCC(=O)O)cc1,FCZUNCXWYRHPDJ-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL49821,CN(C)c1nc(C(F)(F)F)nc2c1ncn2Cc1ccc(F)cc1,BCIOEAMXWLALQT-UHFFFAOYSA-N,8,6;1;1;1;1;1;1;1
CHEMBL49918,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)cnc2OC(C(F)(F)F)C(F)(F)F)cc1,NUSHRLJQJJMSGL-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL51629,Nc1ccc(S(=O)(=O)c2cc(N)c3ncccc3c2N)cc1,JWPJHKASIPKVQZ-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL49627,N=C(N)Nc1ccc(-c2ccc(-c3ccc(NC(=N)N)cc3C(F)(F)F)o2)c(C(F)(F)F)c1,CQIACFJXPBKTCI-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL50513,O=NN(CCCl)C(=O)ON1C(=O)CCC1=O,KZZILGDAMASFTG-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL50620,CCOC1=CC(=O)C(=O)c2ccccc21,XPXODXIULRDWNT-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL52280,CC(=N)Nc1ccccc1CC(N)C(=O)O,BITPNFOYLVZGLL-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL50108,Oc1ccc(-c2ccc(-c3ccc(O)nn3)cc2)nn1,MTPSKWYBRGLEBS-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL49364,N#CCCCCN=C=S,CZLAQMSKJQZDOP-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL49204,Nc1ncnc2c1ncn2[C@@H]1C/C(=C/F)[C@@H](O)[C@H]1O,KOUXHHRRBXETSM-XNWSGGPBSA-N,8,1;1;1;1;1;1;1;1
CHEMBL50195,NC(=O)CC[C@H](NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1)C(=O)O,JZHJELVVVUSHHT-QMMMGPOBSA-N,8,1;1;1;1;1;1;1;1
